sheet_code,url
4838-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500181.09080152074,1602848.1145580206,527115.8342269335,1630510.9166878415"
4838-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=527085.474650052,1602862.7290064772,554051.0310693447,1630555.653400977"
4938-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=553990.2089463085,1602906.7703735933,580987.1327795427,1630630.2834870536"
4938-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=580895.8427080116,1602980.242561726,607924.5910084909,1630734.8133484926"
5038-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=607802.8248862458,1603083.1520731023,634863.8575073592,1630869.252387612"
5038-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=634711.6045323017,1603215.5082098306,661805.3840275127,1631033.6126066116"
5138-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=661622.63069766,1603377.3226739033,688749.6228205272,1631227.9085075846"
5138-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=688536.3527340209,1603568.6099671915,715697.0259382176,1631452.157492518"
5238-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=715453.2201933052,1603789.3869914452,742648.0458326219,1631706.3793632984"
5238-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=742373.682727665,1604039.6736483143,769603.1352560185,1631990.5968216974"
5338-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=769298.1902894966,1604319.4920393196,796562.7473609457,1632304.8351693945"
5338-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=796227.1933314479,1604628.8673658727,823527.3353001948,1632649.1224079684"
5438-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=823161.1423064247,1604967.8271292786,850497.3528268419,1633023.4891388875"
5438-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=850100.4882676034,1605336.4016307301,877473.2541942408,1633427.968663531"
5538-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=877045.68256845,1605734.6237713087,904455.493956031,1633862.5971831742"
5538-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=903997.1770627112,1606162.52915199,931444.5270661691,1634327.4133990023"
5638-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=930955.4240044428,1606620.1560736431,958440.809078908,1634822.4588121036"
5638-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=957920.8761480062,1607107.5455370347,985444.7961488371,1635347.777523475"
5738-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=984893.9867480877,1607624.741042826,1012456.9448308746,1635903.4165340194"
5738-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1011875.2097597058,1608171.7890915733,1039477.7124802765,1636489.425644553"
5838-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1038864.9996382238,1608748.7385837412,1066507.5571526685,1637105.8570558007"
5838-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1065863.811539349,1609355.6414196831,1093546.9372040243,1637752.7661684079"
5938-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1092872.1011191634,1609992.55199967,1120596.312090708,1638430.2108829261"
5938-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1119890.3250341164,1610659.5277238614,1147656.1419694617,1639138.2519998262"
6038-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1146918.9404410478,1611356.6283923327,1174726.887797425,1639876.9529194986"
6038-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1173958.4053971842,1612083.9168050617,1201809.011032153,1640646.3802422546"
6138-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1201009.1787601695,1612841.4586619367,1228902.9746316117,1641446.6029683254"
4737-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=446251.1543464507,1575215.3236161089,473246.34924249956,1602907.1636070837"
4737-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=473216.29777962755,1575200.7429053667,500181.09080152074,1602862.925625758"
4837-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500180.9889312982,1575200.7429053667,527145.6818517696,1602862.7290064772"
4837-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=527115.8342269335,1575215.123259435,554110.8308915183,1602906.7703735933"
4937-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=554051.0310693447,1575258.4658806152,581076.890101193,1602980.242561726"
4937-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=580987.1327795427,1575330.7746710707,608044.3138316355,1603083.1520731023"
5037-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=607924.5910084909,1575432.0560328392,635013.5565338772,1603215.5082098306"
5037-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=634863.8575073592,1575562.3191678254,661985.0727591633,1603377.3226739033"
5137-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=661805.3840275127,1575721.575677806,688959.3171589437,1603568.6099671915"
5137-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=688749.6228205272,1575909.839664426,715936.7446849023,1603789.3869914452"
5237-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=715697.0259382176,1576127.1281292124,742917.8103889521,1604039.6736483143"
5237-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=742648.0458326219,1576373.4604735582,769902.9697232544,1604319.4920393196"
5337-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=769603.1352560185,1576648.8585987424,796892.6784402197,1604628.8673658727"
5337-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=796562.7473609457,1576953.3473059095,823887.3925925265,1604967.8271292786"
5437-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=823527.3353001948,1577286.953896093,850887.5685331253,1605336.4016307301"
5437-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=850497.3528268419,1577649.7080701932,877893.6633152573,1605734.6237713087"
5537-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=877473.2541942408,1578041.6424290077,904906.1339924438,1606162.52915199"
5537-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=904455.493956031,1578462.7920732058,931925.4384185227,1606620.1560736431"
5637-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=931444.5270661691,1578913.1948033406,958952.0348476374,1607107.5455370347"
5637-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=958440.809078908,1579392.8910198503,985986.3822342674,1607624.741042826"
5737-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=985444.7961488371,1579901.9238230688,1013028.9398332089,1608171.7890915733"
5737-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1012456.9448308746,1580440.3389132025,1040080.1677996241,1608748.7385837412"
5837-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1039477.7124802765,1581008.1847903547,1067140.5268890187,1609355.6414196831"
5837-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1066507.5571526685,1581605.512454518,1094210.4783572678,1609992.55199967"
5937-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1093546.9372040243,1582232.3757055793,1121290.484460624,1610659.5277238614"
5937-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1120596.312090708,1582888.8310433119,1148381.0079557295,1611356.6283923327"
6037-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1147656.1419694617,1583574.9377673864,1175482.512799621,1612083.9168050617"
6037-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1174726.887797425,1584290.7576773723,1202595.4633497554,1612841.4586619367"
4737-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=473186.7553635562,1547553.9452297746,500180.9889312982,1575215.3236161089"
4837-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500180.8852596578,1547553.9452297746,527175.0169267874,1575215.123259435"
4837-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=527145.6818517696,1547568.090289491,554169.6072152883,1575258.4658806152"
4937-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=554110.8308915183,1547610.730864964,581165.1130756611,1575330.7746710707"
4937-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=581076.890101193,1547681.8707581754,608161.9913586143,1575432.0560328392"
5037-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=608044.3138316355,1547781.5163709659,635160.6992150339,1575562.3191678254"
5037-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=635013.5565338772,1547909.676505035,662161.6935960238,1575721.575677806"
